id,sold_price,sold_datetime
198269,11990.0,2021-01-24 00:35:15.087656
198271,7868.0,2021-01-30 19:08:38.427634
198273,10701.0,2021-02-04 00:29:31.575879
198274,,
198277,6187.0,2021-01-21 07:41:43.917695
198281,8419.0,2021-01-30 23:07:07.585665
198284,,
198289,,
198292,9576.0,2021-02-02 13:29:13.316232
198295,9351.0,2021-01-19 16:34:17.690955
198297,10566.0,2021-01-29 21:18:58.168243
198303,,
198311,10044.0,2021-01-09 18:15:59.893865
198314,8618.0,2021-01-25 12:14:10.871794
198329,7258.0,2021-01-30 07:05:23.151621
198337,,
198340,12101.0,2021-01-08 11:34:15.857600
210591,8738.0,2021-01-09 18:46:28.282021
210613,7693.0,2021-01-23 09:15:49.407064
210616,,
210625,,
210626,13568.0,2021-01-28 01:59:54.191496
210632,13233.0,2021-01-13 17:41:23.023253
210633,14349.0,2021-02-14 00:06:55.272420
210634,11023.0,2021-01-22 01:59:00.648958
210636,,
210639,9612.0,2021-01-24 14:51:00.913801
210640,,
210645,10239.0,2021-02-15 13:47:59.327436
210650,9789.0,2021-02-11 08:10:27.103992
210654,13399.0,2021-01-20 11:02:01.240879
210657,11112.0,2021-01-14 07:47:50.041452
210665,9883.0,2021-01-21 16:07:07.726111
210673,8093.0,2021-01-30 16:48:47.985419
210674,8567.0,2021-01-26 21:27:24.069274
210675,10464.0,2021-01-08 12:53:01.078855
210679,,
210682,10369.0,2021-01-16 22:42:54.233837
210683,9154.0,2021-01-21 03:58:18.126746
210692,,
210694,,
210697,10984.0,2021-01-20 22:48:34.776548
210701,9779.0,2021-01-30 09:51:10.183317
210703,9519.0,2021-01-29 07:02:38.609286
210705,8936.0,2021-01-11 22:20:22.501442
210706,8398.0,2021-01-21 08:52:30.446574
210709,8449.0,2021-01-09 14:17:52.421901
210712,9047.0,2021-01-22 10:52:48.525535
210717,,
210718,8298.0,2021-02-16 01:11:23.927577
210720,,
210721,,
210722,8470.0,2021-01-19 07:08:58.365156
210723,8782.0,2021-01-23 21:13:54.393283
210726,16589.0,2021-01-24 07:09:52.523390
210727,8687.0,2021-02-10 11:27:15.076229
210728,,
210732,12808.0,2021-02-12 15:15:11.130961
210734,9305.0,2021-02-13 08:07:38.277937
210738,8317.0,2021-01-26 00:00:53.256185
210741,10084.0,2021-02-07 10:23:15.826774
210749,,
210755,7703.0,2021-01-27 07:55:33.801984
210759,14559.0,2021-01-14 13:28:48.605040
210760,12679.0,2021-01-06 06:29:44.905169
210763,10369.0,2021-01-30 07:29:31.547232
210764,,
210768,17648.0,2021-01-09 18:20:04.730161
210769,14544.0,2021-02-20 07:54:15.379690
210773,8670.0,2021-01-18 11:06:20.133663
210774,10164.0,2021-01-06 01:02:15.597672
210775,,
210781,8052.0,2021-01-25 01:26:34.127765
210802,7638.0,2021-01-27 09:48:35.546106
210803,,
210806,,
210816,11328.0,2021-01-17 12:40:07.230993
210825,8341.0,2021-01-18 07:52:51.497175
210827,,
210832,7861.0,2021-01-30 16:29:46.634745
210852,,
210854,9979.0,2021-01-21 13:17:05.365837
210859,7211.0,2021-01-22 08:12:01.961886
210869,,
210871,10494.0,2021-01-25 22:02:21.512489
210879,9186.0,2021-02-02 10:03:36.838010
210885,7734.0,2021-02-04 16:48:46.167374
210888,,
210889,11052.0,2021-01-22 10:22:22.098064
210892,8822.0,2021-01-24 04:47:06.723836
210894,6484.0,2021-02-13 17:03:47.704159
210897,8973.0,2021-01-28 17:30:40.378826
210900,,
210903,12561.0,2021-02-12 05:22:28.957772
210904,9173.0,2021-01-14 15:56:45.055811
210915,10238.0,2021-02-09 09:33:27.607175
210919,7461.0,2021-01-24 11:40:45.706926
210923,8346.0,2021-01-18 07:23:21.901000
210925,,
210928,9300.0,2021-02-08 18:24:29.382226
210933,9393.0,2021-02-12 13:17:19.623447
210941,11948.0,2021-01-22 22:19:04.726471
210942,9247.0,2021-01-15 12:05:32.122637
210946,,
210950,,
210952,8755.0,2021-01-26 16:02:01.207614
210962,8913.0,2021-01-14 17:21:42.733737
210968,10063.0,2021-01-21 19:04:33.920809
210969,,
210970,12771.0,2021-01-31 11:20:31.124181
210972,,
210976,8288.0,2021-01-04 02:02:41.983939
210977,8863.0,2021-02-09 07:33:28.159368
210983,9901.0,2021-01-17 21:10:24.623415
210984,7595.0,2021-01-10 02:29:47.533774
210991,9907.0,2021-01-29 16:14:52.254962
210995,9624.0,2021-02-13 05:01:58.738143
210996,12501.0,2021-01-27 12:15:51.813992
210998,10674.0,2021-01-20 06:22:30.979820
211001,6696.0,2021-01-20 18:15:40.097117
211006,9526.0,2021-01-16 14:40:26.841892
211009,8020.0,2021-01-29 20:12:21.116728
211012,11381.0,2021-02-06 01:28:55.808708
211019,9321.0,2021-02-21 11:31:27.398693
211020,8488.0,2021-01-20 03:58:50.788162
211024,9003.0,2021-01-15 06:59:01.939175
211028,9612.0,2021-02-07 23:22:13.179846
211031,9268.0,2021-01-24 12:02:17.988150
211038,12226.0,2021-01-13 04:06:59.017765
211039,7625.0,2021-01-30 04:21:46.915735
211044,8903.0,2021-01-13 11:32:04.951562
211050,9904.0,2021-01-23 06:36:20.578197
211054,,
211065,8512.0,2021-01-23 21:29:36.721873
211073,8560.0,2021-01-25 11:02:09.063350
211076,,
211092,10709.0,2021-01-19 06:13:03.974857
211095,8592.0,2021-01-18 10:43:20.830712
211099,,
211105,9671.0,2021-02-03 00:47:41.066891
211114,,
211121,11143.0,2021-01-27 12:37:19.370457
211125,9544.0,2021-01-11 08:13:48.049676
211128,6250.0,2021-01-18 18:05:12.561520
211132,7415.0,2021-01-08 11:44:43.609404
211136,7669.0,2021-01-19 05:30:30.928807
211137,7597.0,2021-01-21 10:06:51.777261
211138,9361.0,2021-01-11 22:58:08.462533
211141,,
211143,,
211145,7737.0,2021-01-31 13:56:11.534599
211146,6626.0,2021-01-07 04:09:15.442617
211148,8162.0,2021-01-14 22:58:46.608425
211150,7868.0,2021-01-25 17:36:34.551496
211151,8508.0,2021-02-06 14:24:35.260605
211152,,
211154,7188.0,2021-01-23 15:31:08.655547
211162,,
211164,9296.0,2021-01-31 15:06:38.576139
211165,12787.0,2021-01-18 13:23:12.938792
211168,14979.0,2021-01-20 04:30:12.390092
211169,11741.0,2021-01-16 21:00:24.095013
211173,7981.0,2021-01-21 19:57:39.866334
211178,6274.0,2021-02-16 00:01:04.530779
211186,7074.0,2021-01-04 20:59:17.598526
211192,,
211197,7117.0,2021-01-22 19:13:08.988862
211199,7017.0,2021-01-11 07:43:06.301107
211203,12085.0,2021-02-02 05:56:59.193312
211210,7347.0,2021-01-17 16:31:53.324987
211220,11706.0,2021-01-07 09:25:19.880471
211224,,
211226,8153.0,2021-01-07 16:39:58.094569
211232,,
211234,7539.0,2021-01-16 22:02:49.260994
211237,6787.0,2021-01-05 17:27:56.403901
211242,12579.0,2021-02-08 21:11:23.817184
211263,7638.0,2021-01-16 13:43:26.758037
211267,7620.0,2021-01-27 20:43:04.556584
211273,12568.0,2021-02-07 00:47:01.044105
211285,9298.0,2021-01-15 02:00:45.803776
211289,,
211291,6854.0,2021-02-08 19:43:03.714577
211292,8689.0,2021-01-31 12:50:05.218729
211295,9646.0,2021-01-31 16:58:59.547668
211296,8638.0,2021-01-17 21:14:56.479215
211297,8214.0,2021-02-24 23:30:33.880160
211300,,
211306,9479.0,2021-01-12 11:45:37.342357
211307,8159.0,2021-01-28 09:03:53.840830
211310,7148.0,2021-01-24 06:21:27.168238
211323,21240.0,2021-02-04 03:39:11.008203
211326,,
211333,9583.0,2021-02-08 04:43:54.381702
211335,8934.0,2021-01-30 06:49:40.012316
211336,15349.0,2021-01-09 08:28:11.845065
211337,8623.0,2021-01-24 20:45:29.064770
211342,7534.0,2021-02-01 09:52:29.254240
211345,12615.0,2021-01-26 15:35:40.089405
211350,,
211362,9960.0,2021-01-14 15:21:36.711662
211369,10484.0,2021-01-09 18:13:52.763586
211390,10047.0,2021-01-16 16:51:01.565018
211393,10444.0,2021-01-22 01:42:09.029568
211405,8252.0,2021-01-23 12:42:17.110783
211407,8096.0,2021-02-10 22:20:55.578293
211409,,
211420,8614.0,2021-01-27 17:49:45.161183
211421,7794.0,2021-02-06 22:14:29.122408
211430,13646.0,2021-01-20 21:27:45.011904
211433,8211.0,2021-02-02 13:47:14.835281
211434,6558.0,2021-01-05 15:12:34.144127
211438,,
211454,,
211459,6540.0,2021-01-07 08:35:42.367605
211466,9377.0,2021-01-13 12:54:31.773294
211467,7330.0,2021-01-09 06:32:00.429614
211472,,
211476,20028.0,2021-02-13 12:09:59.802525
211481,8996.0,2021-01-20 17:13:05.482950
211493,12682.0,2021-01-21 09:25:34.375834
211497,6630.0,2021-01-18 03:52:21.990024
211501,8039.0,2021-01-27 18:39:20.509333
211509,18969.0,2021-01-16 04:37:41.460465
211522,14701.0,2021-01-23 16:01:31.165712
211524,7329.0,2021-01-23 13:53:14.916609
211535,6988.0,2021-01-18 07:59:31.287169
211542,6758.0,2021-01-16 19:26:06.989016
211543,,
211552,,
211554,13293.0,2021-01-09 07:04:29.686600
211564,8958.0,2021-01-10 09:00:15.103602
211566,,
211567,9238.0,2021-01-14 21:44:39.744172
211576,15317.0,2021-01-14 20:26:02.246782
211578,10781.0,2021-01-12 11:56:16.095656
211581,9477.0,2021-03-04 11:19:39.135181
211583,15247.0,2021-01-23 17:38:32.921456
211584,10955.0,2021-01-10 10:53:37.003554
211586,10069.0,2021-01-13 03:22:48.588601
211591,,
211600,10625.0,2021-01-03 13:49:56.352611
211601,9456.0,2021-01-29 07:37:29.393176
211602,7404.0,2021-01-29 18:53:42.107295
211604,9023.0,2021-02-08 09:06:20.894438
211605,,
211606,,
211608,,
211610,,
211618,7651.0,2021-01-22 00:31:09.581717
211620,10980.0,2021-02-04 16:03:30.280724
211624,9769.0,2021-02-03 23:31:33.542218
211631,9474.0,2021-01-28 00:46:22.024382
211632,8165.0,2021-02-04 05:09:42.010893
211633,,
211636,7833.0,2021-01-31 12:03:32.193128
211643,10326.0,2021-01-18 22:54:55.025540
216927,5835.0,2021-01-15 16:41:31.252859
216930,6722.0,2021-02-01 08:04:57.589194
216933,,
216934,,
216944,6844.0,2021-02-17 16:53:07.373148
216951,,
216955,6930.0,2021-01-20 21:59:51.408790
216963,8028.0,2021-01-26 05:08:48.005430
216964,6658.0,2021-01-30 11:21:41.548008
216976,,
216990,6271.0,2021-02-12 07:57:59.295970
216993,7117.0,2021-01-24 10:10:41.675774
217002,12032.0,2021-01-07 04:25:26.958015
217005,5339.0,2021-01-28 09:02:03.345889
217006,,
217009,8570.0,2021-01-28 01:17:05.171782
217017,7243.0,2021-01-25 01:53:23.847200
217018,7388.0,2021-02-22 09:09:19.582888
217026,9631.0,2021-01-12 13:16:26.850967
217028,7887.0,2021-01-17 00:08:30.243327
217032,6784.0,2021-01-02 23:00:09.861801
217033,7205.0,2021-01-17 14:08:19.686549
217037,,
217039,5811.0,2021-02-23 11:17:53.091394
217041,7146.0,2021-01-18 12:01:14.363826
217043,,
217046,,
217050,,
217058,7549.0,2021-01-23 09:59:05.745428
217060,7357.0,2020-12-30 10:09:32.163383
217063,8562.0,2021-01-23 21:07:14.480729
217067,8860.0,2021-01-31 09:29:29.085124
217070,,
217072,8626.0,2021-02-04 21:10:09.608519
217080,8434.0,2021-01-20 05:09:40.386205
217092,7785.0,2021-01-16 22:56:56.123169
217094,6151.0,2021-01-27 08:26:16.106351
217100,7881.0,2021-01-27 23:03:46.034624
217111,9924.0,2021-02-10 01:32:27.054622
217113,7718.0,2021-02-20 06:39:05.225403
217114,7322.0,2021-01-21 05:08:59.191343
217121,5280.0,2021-01-18 13:14:04.036621
217122,7124.0,2021-01-06 15:13:54.752809
217123,8013.0,2021-02-02 16:38:08.364547
217124,7031.0,2021-01-22 09:48:37.293809
217125,9431.0,2021-01-06 21:21:44.149714
217128,8517.0,2021-01-07 03:49:04.976215
217134,8758.0,2021-01-24 10:58:19.257324
217138,7836.0,2021-01-20 03:46:50.272348
217139,6957.0,2021-01-12 11:32:00.704061
217140,7496.0,2021-02-08 04:52:48.424712
217143,6877.0,2021-01-22 08:50:35.258955
217146,6238.0,2021-01-30 10:02:20.178808
217150,6370.0,2021-02-07 05:10:13.973855
217151,7929.0,2021-01-17 09:22:00.366192
217154,7918.0,2021-02-06 21:14:25.847486
217156,,
217161,8223.0,2021-01-11 23:53:28.336170
217168,,
217179,6290.0,2021-02-12 02:03:50.934801
217195,6130.0,2021-01-25 00:01:05.230381
217198,,
217201,,
217207,,
217213,8354.0,2021-01-14 13:32:37.374850
217216,,
217217,,
217219,5269.0,2021-01-29 06:16:16.790570
217220,6742.0,2021-02-10 15:09:02.224269
217224,7042.0,2021-01-17 22:22:54.043176
217225,6462.0,2021-01-14 19:03:36.156551
217228,7859.0,2021-01-20 12:47:21.211276
217243,8318.0,2021-02-07 23:24:15.508782
217244,,
217245,5213.0,2021-01-18 06:06:13.893060
217248,,
217252,5574.0,2021-01-08 06:40:54.037251
217253,,
217258,7950.0,2021-01-13 16:18:48.891463
217268,8442.0,2021-01-24 16:21:22.912299
217270,7735.0,2021-02-02 15:42:23.920830
217274,9051.0,2021-01-29 11:32:09.363298
217283,9538.0,2021-01-10 05:28:02.002776
217286,7814.0,2021-01-29 22:08:16.467678
217292,,
217293,8679.0,2021-01-12 22:32:55.742046
217295,7675.0,2021-01-14 01:02:16.071876
217299,7697.0,2021-01-09 14:32:42.261846
217306,6689.0,2021-01-06 20:31:07.175465
217309,7209.0,2021-01-19 12:07:39.630773
217312,8118.0,2021-01-10 02:51:42.035175
217314,6606.0,2021-01-13 07:28:21.707839
217322,7002.0,2021-02-13 14:58:33.382144
217325,7369.0,2021-01-31 20:56:01.730335
217332,,
217336,7994.0,2021-02-08 06:01:37.151323
217337,,
217338,5586.0,2021-01-10 05:38:53.069333
217343,6979.0,2021-01-29 04:32:35.113556
217344,7522.0,2021-01-13 02:46:50.643868
217346,6976.0,2021-01-20 22:30:41.210616
217347,6371.0,2021-01-30 15:01:03.000040
217360,7652.0,2021-01-14 14:58:38.422533
217363,7130.0,2021-02-01 17:06:05.306202
217366,,
217369,7715.0,2021-01-28 07:42:55.714353
217370,6667.0,2021-01-28 21:47:29.220868
217371,7267.0,2021-01-14 04:05:55.733836
217374,,
217377,6656.0,2021-01-12 06:10:59.531343
217391,,
217394,6465.0,2021-01-12 21:18:08.597645
217396,,
217397,,
217406,6595.0,2021-01-23 15:17:42.271335
217416,7543.0,2021-01-22 13:49:12.584753
217419,,
217421,7967.0,2021-02-02 02:09:23.203208
217434,,
217439,,
217441,7503.0,2021-01-16 12:45:58.412420
217442,6779.0,2021-01-21 22:30:13.079152
217446,,
217447,9388.0,2021-01-17 23:11:44.185106
217454,7007.0,2021-02-05 02:22:48.037162
217457,7336.0,2021-01-24 03:33:07.151371
217460,9652.0,2021-02-24 08:29:13.841374
217465,6118.0,2021-01-24 06:45:56.546685
217468,7428.0,2021-01-08 02:06:23.835238
217473,8750.0,2021-01-13 07:03:00.238149
217477,6879.0,2021-01-26 07:51:52.296411
217490,7696.0,2021-01-26 00:00:33.122837
217498,4629.0,2021-01-10 20:38:56.633046
217501,7082.0,2021-01-13 21:42:20.317521
217502,,
217507,7257.0,2021-01-23 00:17:09.775893
217516,8729.0,2021-02-09 22:39:01.967111
217521,6214.0,2021-01-20 19:15:06.425750
217523,7441.0,2021-02-04 15:30:15.821169
217529,,
217532,7338.0,2021-01-26 14:29:22.315924
217537,7187.0,2021-01-22 12:10:29.727607
217541,8784.0,2021-01-26 14:25:35.887245
217545,7868.0,2021-01-31 16:40:37.013190
217554,,
217555,5863.0,2021-01-22 17:22:43.917193
217558,5505.0,2021-01-23 09:10:12.154896
217560,7796.0,2021-01-20 01:36:38.767689
217572,8106.0,2021-01-11 12:49:10.002504
217574,8888.0,2021-01-19 21:34:23.678277
217575,9259.0,2021-01-25 13:35:51.349883
217580,7959.0,2021-01-01 21:24:57.215769
217585,7796.0,2021-01-17 10:16:00.522060
217593,7946.0,2021-02-04 06:40:12.358376
217599,8981.0,2021-01-17 11:09:53.821039
217600,9030.0,2021-01-14 20:18:38.388081
217606,7034.0,2021-01-24 20:04:00.938960
217617,7660.0,2021-02-09 12:51:12.713668
217623,9656.0,2021-01-31 10:23:20.023320
217633,8088.0,2021-01-12 02:00:48.029465
217635,7508.0,2021-01-17 12:48:42.418186
217638,9299.0,2021-01-24 11:58:25.230769
217652,8381.0,2021-01-29 23:59:28.592943
217670,11819.0,2021-01-20 00:08:01.063212
217692,,
217696,6393.0,2021-01-26 18:42:39.686959
217697,7939.0,2021-01-14 19:04:46.856086
217699,8318.0,2021-01-25 14:04:10.881950
217700,7006.0,2021-01-21 13:40:10.698649
217702,7048.0,2021-01-18 17:14:24.427871
217712,7594.0,2021-01-21 15:35:20.439322
217716,,
217718,6109.0,2021-01-22 01:19:38.801008
217725,7826.0,2021-01-20 02:54:31.407881
217733,6429.0,2021-01-20 06:44:35.215605
217742,,
217745,7357.0,2021-01-16 03:58:33.366881
217747,7390.0,2021-01-18 15:11:42.347937
217753,5595.0,2021-02-01 01:29:54.408985
217757,8212.0,2021-01-24 02:31:22.231014
217758,7384.0,2021-01-14 18:44:16.503908
217760,7176.0,2021-01-21 06:16:46.839687
217766,8262.0,2021-01-30 11:09:49.119145
217767,7251.0,2021-01-21 03:22:03.535695
217791,,
217793,5853.0,2021-02-08 12:17:35.991923
217794,7297.0,2021-01-25 08:17:40.669075
217800,,
217803,6949.0,2021-01-14 06:15:44.479186
217804,8998.0,2021-02-06 12:07:23.947677
217807,,
217813,,
217814,6373.0,2021-01-23 09:26:22.768059
217821,7594.0,2021-01-29 21:27:08.713959
217825,7469.0,2021-01-24 21:04:13.762233
217827,6929.0,2021-01-13 05:57:42.459522
217828,,
217837,,
217843,6767.0,2021-01-06 18:26:23.183490
217845,8082.0,2021-02-08 00:53:54.053423
217851,6147.0,2021-01-25 18:56:59.222872
217855,,
217856,6494.0,2021-01-28 03:42:31.714479
217863,8365.0,2021-02-04 14:41:06.742251
217865,7012.0,2021-01-21 08:50:33.130792
217870,8674.0,2021-01-18 05:21:45.896619
217872,,
217877,8237.0,2021-01-14 00:35:58.901134
217883,6183.0,2021-01-27 20:32:00.572922
217885,8082.0,2021-02-02 16:20:21.493162
217898,7586.0,2021-01-21 13:24:51.067176
217900,8451.0,2021-01-28 01:45:55.384835
217901,,
217903,,
217904,7900.0,2021-02-10 17:26:27.533578
217907,,
217912,,
217929,,
217930,,
217932,6644.0,2021-01-23 18:41:37.225848
217935,6956.0,2021-01-09 09:24:56.284664
217941,5866.0,2021-01-19 21:06:28.541248
217942,,
217944,6943.0,2021-01-28 00:17:53.711523
217946,7728.0,2021-02-01 22:52:38.527196
217958,6004.0,2021-02-24 06:28:28.603530
217962,9153.0,2021-01-07 12:13:19.287214
217964,9180.0,2021-01-10 17:29:28.680951
217968,,
217970,12174.0,2021-01-14 01:06:32.784456
217978,6650.0,2021-01-28 05:01:34.262523
217981,,
217982,,
217985,9836.0,2021-01-08 21:30:40.421952
217996,7348.0,2021-01-25 01:03:29.746222
217997,7561.0,2021-01-12 17:43:06.534241
218007,8189.0,2021-01-18 11:04:32.549967
218009,7801.0,2021-01-17 11:39:40.340580
218015,,
218029,9665.0,2021-01-20 07:46:37.369482
218031,10390.0,2021-01-23 13:23:51.526152
218032,6902.0,2021-01-20 00:37:14.732701
218035,,
218037,10305.0,2021-02-09 21:24:33.306411
218039,9159.0,2021-02-06 08:24:50.483403
218042,12161.0,2021-01-29 15:30:05.404552
218050,7499.0,2021-01-14 15:36:14.116987
218054,,
218056,,
218059,9441.0,2021-01-01 01:42:26.534567
218061,6448.0,2021-02-05 06:53:42.203582
218062,8413.0,2021-02-12 20:33:00.607416
218063,,
218065,13390.0,2021-01-26 01:39:27.908918
218069,11042.0,2021-01-31 03:55:35.113138
218072,8278.0,2021-02-07 03:37:18.138574
218073,,
218077,10184.0,2021-02-16 15:52:06.031454
218085,7611.0,2021-01-09 23:00:46.739941
218086,8783.0,2021-01-15 01:19:10.536341
218091,,
218094,12024.0,2021-02-02 16:39:29.183927
218110,7598.0,2021-02-08 23:50:21.305731
218116,11242.0,2021-01-15 20:21:04.425653
218118,7910.0,2021-01-20 03:55:08.313421
218121,10901.0,2021-01-20 06:41:12.826051
218126,,
218128,7544.0,2021-01-19 13:12:31.766232
218131,8830.0,2021-01-27 07:09:37.859088
218132,,
218135,,
218143,,
218145,7474.0,2021-01-13 10:35:03.575228
218147,7440.0,2021-02-01 23:19:10.832040
218148,8140.0,2021-01-27 18:12:16.357104
218161,9818.0,2021-01-20 08:09:51.737440
218164,10007.0,2021-01-18 21:44:27.758500
218167,9513.0,2021-02-12 19:12:35.068440
218169,,
218173,7549.0,2021-01-21 08:03:46.936512
218176,8349.0,2021-01-17 02:31:39.985303
218184,9885.0,2021-01-15 16:30:19.239735
218185,8696.0,2021-02-05 02:57:35.789743
218187,7210.0,2021-01-24 11:13:11.864945
218193,10835.0,2021-02-16 01:46:19.743758
218195,8570.0,2021-02-07 16:26:26.123154
218197,8925.0,2021-01-11 11:08:22.678809
218208,,
218212,,
218220,7365.0,2021-01-20 03:25:58.703352
218226,,
218227,,
218228,,
218231,12998.0,2021-01-30 05:44:23.267997
218235,,
218237,8249.0,2021-02-02 02:08:01.280207
218238,9931.0,2021-02-08 05:13:48.422551
218239,8334.0,2021-02-09 16:56:21.762895
218240,,
218244,9329.0,2021-02-02 09:10:20.543659
218245,,
218254,8579.0,2021-01-30 17:42:12.846505
218257,9930.0,2021-02-02 02:53:50.981227
218258,11181.0,2021-01-26 00:51:59.910583
218263,9956.0,2021-01-20 22:40:54.528064
218265,11155.0,2021-01-24 14:32:03.859268
218266,10156.0,2021-01-22 15:40:27.834194
218270,,
218272,8492.0,2021-01-15 16:13:23.218021
218273,9386.0,2021-02-06 08:12:04.693514
218274,9093.0,2021-02-01 03:00:34.837379
218277,7992.0,2021-01-31 17:21:47.554641
218278,,
218284,7747.0,2021-01-14 17:10:16.264720
218286,8878.0,2021-01-14 13:04:34.693805
218288,7769.0,2021-02-07 12:36:38.218571
218292,9863.0,2021-01-09 03:01:11.686812
218303,7098.0,2021-01-06 09:53:02.707547
218305,9445.0,2021-01-19 08:19:21.181007
218307,7983.0,2021-01-16 14:59:41.156065
218310,9534.0,2021-01-22 07:48:09.615835
218317,8218.0,2021-01-11 03:16:49.155899
218319,8435.0,2021-01-31 00:23:33.707982
218321,6397.0,2021-01-06 10:13:48.281768
218337,9664.0,2021-02-11 04:18:20.145714
218346,9498.0,2021-01-20 00:50:56.391163
218348,7042.0,2021-01-26 01:36:20.071664
218349,10831.0,2021-01-29 23:45:22.888018
218350,9404.0,2021-01-26 20:42:18.616960
218353,9880.0,2021-01-20 02:58:02.008302
218356,9751.0,2021-02-16 11:37:36.371070
218362,7151.0,2021-01-18 10:40:27.867335
218363,,
218368,11936.0,2021-01-05 05:33:05.908173
218369,,
218374,8250.0,2021-01-25 11:10:58.926380
218378,8194.0,2021-01-15 14:47:55.845841
218384,,
218385,9621.0,2021-01-18 23:11:03.862790
218387,7885.0,2021-02-05 05:28:20.237634
218390,8550.0,2021-02-02 22:24:31.988724
218391,8394.0,2021-01-20 16:11:34.603694
218396,10211.0,2021-01-15 23:54:22.973280
218399,11198.0,2021-01-20 20:56:32.494718
218405,11986.0,2021-01-15 20:54:25.497626
218409,6182.0,2021-01-21 06:21:27.815911
218415,7756.0,2021-01-04 15:33:51.658818
218441,,
218444,10208.0,2021-01-22 09:34:58.674142
218453,,
218454,10187.0,2021-02-06 13:14:21.406027
218458,10550.0,2021-01-23 07:10:19.307714
218462,7431.0,2021-01-23 08:41:26.033870
218467,,
218468,10782.0,2021-01-30 08:10:11.273368
218471,6431.0,2021-01-14 08:49:32.496232
218475,7120.0,2021-02-07 21:00:14.794428
218478,7852.0,2021-01-16 21:06:13.587659
218482,7776.0,2021-02-02 07:55:10.629225
218483,,
218497,7897.0,2021-01-05 13:38:41.951102
218499,6475.0,2021-01-30 00:00:24.854480
218500,,
218504,10760.0,2021-01-23 03:16:53.345793
218506,8858.0,2021-01-11 07:03:11.746236
218509,6552.0,2021-01-14 09:28:39.457475
218511,11170.0,2021-02-10 04:07:23.750466
218517,11167.0,2021-01-02 17:02:15.706836
218521,12061.0,2021-01-24 17:42:57.788429
218525,,
218534,,
218535,9595.0,2021-01-16 17:24:51.702138
218537,8421.0,2021-01-09 14:53:35.619731
218548,9510.0,2021-01-24 05:46:51.165635
218556,9299.0,2021-01-29 02:42:24.295458
218561,8090.0,2021-02-15 21:23:56.299212
218563,9353.0,2021-01-29 17:45:07.705425
218567,,
218580,7882.0,2021-01-29 03:45:14.385240
218585,9523.0,2021-01-04 09:54:51.488735
218587,8909.0,2021-02-02 00:11:01.044654
218589,8073.0,2021-01-27 21:03:37.599227
218592,8715.0,2021-01-13 16:17:45.361953
218601,,
218602,,
218604,,
218607,10301.0,2021-01-23 01:04:41.347615
218615,7278.0,2021-01-14 19:39:26.422079
218617,8233.0,2021-01-20 00:00:16.263686
218628,13600.0,2021-02-03 05:33:27.740260
218637,11005.0,2021-02-04 05:37:04.668233
218645,8295.0,2021-01-09 10:42:33.701519
218653,6724.0,2021-01-31 03:34:11.682841
218656,9252.0,2021-01-16 14:35:59.702044
218657,,
218661,7115.0,2021-01-08 21:49:57.030359
218667,10461.0,2021-01-18 06:59:39.703241
218668,8167.0,2021-02-03 16:37:31.558941
218670,,
218673,6736.0,2021-02-10 05:25:49.815928
218674,9558.0,2021-01-30 22:04:12.223404
218682,9465.0,2021-02-04 09:46:53.566769
218685,,
218686,8004.0,2021-02-03 09:30:51.847749
218687,9632.0,2021-01-16 01:25:13.415656
218690,9521.0,2021-02-08 20:44:16.474687
218714,10198.0,2021-02-06 22:38:01.257739
218715,10102.0,2021-02-05 04:00:37.266155
218716,,
218720,,
218731,8380.0,2021-01-28 10:07:36.882919
218737,7278.0,2021-01-08 09:43:45.106249
218738,9290.0,2021-02-14 06:42:46.826323
218741,9177.0,2021-01-18 09:25:57.177021
218744,,
218748,7235.0,2021-01-18 14:25:39.177031
218749,8279.0,2021-01-29 14:27:45.749464
218758,,
218763,11189.0,2021-01-16 12:49:43.284711
218766,12140.0,2021-01-12 23:56:03.445319
218768,8555.0,2021-02-10 01:35:28.795859
218770,14155.0,2021-01-12 01:55:47.105911
218785,10245.0,2021-02-03 20:47:58.247965
218788,9175.0,2021-01-06 16:35:38.208006
218791,9325.0,2021-01-28 00:34:23.080006
218812,,
218816,,
218817,,
218818,,
218819,8421.0,2021-01-20 05:44:19.992611
218824,9180.0,2021-02-17 10:39:12.133551
218826,,
218827,7963.0,2021-01-25 21:54:05.548483
218849,,
218850,7053.0,2021-01-13 14:05:22.083613
218851,9324.0,2021-01-24 20:09:33.432036
218856,11210.0,2021-01-23 12:58:11.651732
218858,,
218862,9493.0,2021-01-31 03:19:03.218787
218870,11733.0,2021-02-06 06:21:33.825060
218871,7237.0,2021-01-06 16:51:15.073135
218875,8599.0,2021-01-12 09:17:39.616822
218877,,
218886,,
218887,9768.0,2021-01-15 19:22:33.775485
218893,,
218895,7215.0,2021-01-15 08:06:22.217040
218896,10432.0,2021-02-04 14:07:05.443498
218909,,
218911,10464.0,2021-01-21 12:27:03.613516
218912,7357.0,2021-02-07 01:18:20.166764
218913,10081.0,2021-01-14 17:46:48.074051
218916,,
218928,10590.0,2021-01-13 17:58:23.384697
218929,8554.0,2021-02-04 16:15:28.978349
218935,11577.0,2021-01-14 04:17:54.688481
218939,,
218946,9096.0,2021-02-01 12:54:44.694319
218952,12607.0,2021-01-15 00:39:42.134566
218955,7700.0,2021-02-17 12:16:37.789422
218963,7385.0,2021-02-04 17:52:25.124720
